id,id_personaje,personaje,genero,genero_estado,origen,codigo_origen,atuendo,ambito,nombre_oficial,pagina_personaje,fuente_atuendo,fuente_anexo,fuente_imagen,licencia,imagen_incluida,tipo_imagen,archivo,estado_verificacion
ff13_2-noel_kreiss-spacetime_guardian,ff13_2-noel_kreiss,Noel Kreiss,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XIII-2,ff13_2,Spacetime Guardian,DLC,True,https://www.square-enix-games.com/news/final-fantasy-xiii-2-pc-includes-console-dlc,https://guides.gamercorner.net/ffxiii-2/outfits/,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/noel_kreiss/spacetime_guardian.svg,verificado_lista
ff13_2-sazh_katzroy-apariencia_principal,ff13_2-sazh_katzroy,Sazh Katzroy,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XIII-2,ff13_2,Apariencia principal,juego de origen,False,https://www.square-enix-games.com/news/final-fantasy-xiii-2-pc-includes-console-dlc,https://www.square-enix-games.com/news/final-fantasy-xiii-2-pc-includes-console-dlc,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/sazh_katzroy/apariencia_principal.svg,descripcion_controlada
ff13_2-serah_farron-apariencia_predeterminada,ff13_2-serah_farron,Serah Farron,mujer,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XIII-2,ff13_2,Apariencia predeterminada,DLC,True,https://www.square-enix-games.com/news/final-fantasy-xiii-2-pc-includes-console-dlc,https://guides.gamercorner.net/ffxiii-2/outfits/,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,mujer/serah_farron/apariencia_predeterminada.svg,verificado_lista
ff13_2-serah_farron-beachwear,ff13_2-serah_farron,Serah Farron,mujer,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XIII-2,ff13_2,Beachwear,DLC,True,https://www.square-enix-games.com/news/final-fantasy-xiii-2-pc-includes-console-dlc,https://guides.gamercorner.net/ffxiii-2/outfits/,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,mujer/serah_farron/beachwear.svg,verificado_lista
ff13_2-serah_farron-n7_armor,ff13_2-serah_farron,Serah Farron,mujer,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XIII-2,ff13_2,N7 Armor,DLC,True,https://www.square-enix-games.com/news/final-fantasy-xiii-2-pc-includes-console-dlc,https://guides.gamercorner.net/ffxiii-2/outfits/,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,mujer/serah_farron/n7_armor.svg,verificado_lista
ff13_2-serah_farron-style_and_steel,ff13_2-serah_farron,Serah Farron,mujer,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XIII-2,ff13_2,Style and Steel,DLC,True,https://www.square-enix-games.com/news/final-fantasy-xiii-2-pc-includes-console-dlc,https://guides.gamercorner.net/ffxiii-2/outfits/,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,mujer/serah_farron/style_and_steel.svg,verificado_lista
ff13_2-serah_farron-summoner_s_garb,ff13_2-serah_farron,Serah Farron,mujer,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XIII-2,ff13_2,Summoner's Garb,DLC,True,https://www.square-enix-games.com/news/final-fantasy-xiii-2-pc-includes-console-dlc,https://guides.gamercorner.net/ffxiii-2/outfits/,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,mujer/serah_farron/summoner_s_garb.svg,verificado_lista
ff13_2-serah_farron-white_mage,ff13_2-serah_farron,Serah Farron,mujer,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XIII-2,ff13_2,White Mage,DLC,True,https://www.square-enix-games.com/news/final-fantasy-xiii-2-pc-includes-console-dlc,https://guides.gamercorner.net/ffxiii-2/outfits/,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,mujer/serah_farron/white_mage.svg,verificado_lista
ff13_2-snow_villiers-apariencia_principal,ff13_2-snow_villiers,Snow Villiers,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XIII-2,ff13_2,Apariencia principal,juego de origen,False,https://www.square-enix-games.com/news/final-fantasy-xiii-2-pc-includes-console-dlc,https://www.square-enix-games.com/news/final-fantasy-xiii-2-pc-includes-console-dlc,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/snow_villiers/apariencia_principal.svg,descripcion_controlada
ff15-aranea_highwind-apariencia_principal,ff15-aranea_highwind,Aranea Highwind,mujer,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Apariencia principal,juego de origen,False,https://na.finalfantasy.com/titles/finalfantasy15,https://na.finalfantasy.com/titles/finalfantasy15,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,mujer/aranea_highwind.svg,descripcion_controlada
ff15-ardyn_izunia-apariencia_principal,ff15-ardyn_izunia,Ardyn Izunia,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Apariencia principal,juego de origen,False,https://na.finalfantasy.com/titles/finalfantasy15,https://na.finalfantasy.com/titles/finalfantasy15,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/ardyn_izunia.svg,descripcion_controlada
ff15-cindy_aurum-apariencia_principal,ff15-cindy_aurum,Cindy Aurum,mujer,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Apariencia principal,juego de origen,False,https://na.finalfantasy.com/titles/finalfantasy15,https://na.finalfantasy.com/titles/finalfantasy15,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,mujer/cindy_aurum.svg,descripcion_controlada
ff15-cor_leonis-apariencia_principal,ff15-cor_leonis,Cor Leonis,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Apariencia principal,juego de origen,False,https://na.finalfantasy.com/titles/finalfantasy15,https://na.finalfantasy.com/titles/finalfantasy15,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/cor_leonis.svg,descripcion_controlada
ff15-gentiana-apariencia_principal,ff15-gentiana,Gentiana,mujer,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Apariencia principal,juego de origen,False,https://na.finalfantasy.com/titles/finalfantasy15,https://na.finalfantasy.com/titles/finalfantasy15,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,mujer/gentiana.svg,descripcion_controlada
ff15-gladiolus_amicitia-casual_outfit_con_chaqueta,ff15-gladiolus_amicitia,Gladiolus Amicitia,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Casual Outfit (con chaqueta),juego / DLC,True,https://na.finalfantasy.com/titles/finalfantasy15,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/gladiolus_amicitia/casual_outfit_con_chaqueta.svg,verificado_lista
ff15-gladiolus_amicitia-casual_outfit_sin_chaqueta,ff15-gladiolus_amicitia,Gladiolus Amicitia,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Casual Outfit (sin chaqueta),juego / DLC,True,https://na.finalfantasy.com/titles/finalfantasy15,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/gladiolus_amicitia/casual_outfit_sin_chaqueta.svg,verificado_lista
ff15-gladiolus_amicitia-crownsguard_fatigues_con_chaqueta,ff15-gladiolus_amicitia,Gladiolus Amicitia,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Crownsguard Fatigues (con chaqueta),juego / DLC,True,https://na.finalfantasy.com/titles/finalfantasy15,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/gladiolus_amicitia/crownsguard_fatigues_con_chaqueta.svg,verificado_lista
ff15-gladiolus_amicitia-crownsguard_fatigues_sin_chaqueta,ff15-gladiolus_amicitia,Gladiolus Amicitia,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Crownsguard Fatigues (sin chaqueta),juego / DLC,True,https://na.finalfantasy.com/titles/finalfantasy15,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/gladiolus_amicitia/crownsguard_fatigues_sin_chaqueta.svg,verificado_lista
ff15-gladiolus_amicitia-kingsglaive_garb,ff15-gladiolus_amicitia,Gladiolus Amicitia,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Kingsglaive Garb,juego / DLC,True,https://na.finalfantasy.com/titles/finalfantasy15,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/gladiolus_amicitia/kingsglaive_garb.svg,verificado_lista
ff15-gladiolus_amicitia-magitek_exosuit,ff15-gladiolus_amicitia,Gladiolus Amicitia,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Magitek Exosuit,juego / DLC,True,https://na.finalfantasy.com/titles/finalfantasy15,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/gladiolus_amicitia/magitek_exosuit.svg,verificado_lista
ff15-gladiolus_amicitia-rugged_attire,ff15-gladiolus_amicitia,Gladiolus Amicitia,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Rugged Attire,juego / DLC,True,https://na.finalfantasy.com/titles/finalfantasy15,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/gladiolus_amicitia/rugged_attire.svg,verificado_lista
ff15-gladiolus_amicitia-thermal_suit,ff15-gladiolus_amicitia,Gladiolus Amicitia,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Thermal Suit,juego / DLC,True,https://na.finalfantasy.com/titles/finalfantasy15,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/gladiolus_amicitia/thermal_suit.svg,verificado_lista
ff15-iedolas_aldercapt-apariencia_principal,ff15-iedolas_aldercapt,Iedolas Aldercapt,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Apariencia principal,juego de origen,False,https://na.finalfantasy.com/titles/finalfantasy15,https://na.finalfantasy.com/titles/finalfantasy15,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/iedolas_aldercapt.svg,descripcion_controlada
ff15-ignis_scientia-casual_outfit_con_chaqueta,ff15-ignis_scientia,Ignis Scientia,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Casual Outfit (con chaqueta),juego / DLC,True,https://na.finalfantasy.com/titles/finalfantasy15,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/ignis_scientia/casual_outfit_con_chaqueta.svg,verificado_lista
ff15-ignis_scientia-casual_outfit_sin_chaqueta,ff15-ignis_scientia,Ignis Scientia,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Casual Outfit (sin chaqueta),juego / DLC,True,https://na.finalfantasy.com/titles/finalfantasy15,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/ignis_scientia/casual_outfit_sin_chaqueta.svg,verificado_lista
ff15-ignis_scientia-crownsguard_fatigues_con_chaqueta,ff15-ignis_scientia,Ignis Scientia,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Crownsguard Fatigues (con chaqueta),juego / DLC,True,https://na.finalfantasy.com/titles/finalfantasy15,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/ignis_scientia/crownsguard_fatigues_con_chaqueta.svg,verificado_lista
ff15-ignis_scientia-crownsguard_fatigues_sin_chaqueta,ff15-ignis_scientia,Ignis Scientia,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Crownsguard Fatigues (sin chaqueta),juego / DLC,True,https://na.finalfantasy.com/titles/finalfantasy15,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/ignis_scientia/crownsguard_fatigues_sin_chaqueta.svg,verificado_lista
ff15-ignis_scientia-kingsglaive_garb,ff15-ignis_scientia,Ignis Scientia,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Kingsglaive Garb,juego / DLC,True,https://na.finalfantasy.com/titles/finalfantasy15,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/ignis_scientia/kingsglaive_garb.svg,verificado_lista
ff15-ignis_scientia-magitek_exosuit,ff15-ignis_scientia,Ignis Scientia,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Magitek Exosuit,juego / DLC,True,https://na.finalfantasy.com/titles/finalfantasy15,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/ignis_scientia/magitek_exosuit.svg,verificado_lista
ff15-ignis_scientia-thermal_suit,ff15-ignis_scientia,Ignis Scientia,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Thermal Suit,juego / DLC,True,https://na.finalfantasy.com/titles/finalfantasy15,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/ignis_scientia/thermal_suit.svg,verificado_lista
ff15-ignis_scientia-unkempt_crownsguard,ff15-ignis_scientia,Ignis Scientia,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Unkempt Crownsguard,juego / DLC,True,https://na.finalfantasy.com/titles/finalfantasy15,https://www.rpgsite.net/feature/5112-final-fantasy-xv-guide-all-outfits-in-the-game-and-how-to-get-them,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/ignis_scientia/unkempt_crownsguard.svg,verificado_lista
ff15-loqi_tummelt-apariencia_principal,ff15-loqi_tummelt,Loqi Tummelt,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Apariencia principal,juego de origen,False,https://na.finalfantasy.com/titles/finalfantasy15,https://na.finalfantasy.com/titles/finalfantasy15,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/loqi_tummelt.svg,descripcion_controlada
ff15-lunafreya_nox_fleuret-apariencia_principal,ff15-lunafreya_nox_fleuret,Lunafreya Nox Fleuret,mujer,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Apariencia principal,juego de origen,False,https://na.finalfantasy.com/titles/finalfantasy15,https://na.finalfantasy.com/titles/finalfantasy15,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,mujer/lunafreya_nox_fleuret.svg,descripcion_controlada
ff15-noctis_lucis_caelum-casual_outfit_con_chaqueta,ff15-noctis_lucis_caelum,Noctis Lucis Caelum,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Casual Outfit (con chaqueta),juego / DLC / colaboraciones,True,https://na.finalfantasy.com/titles/finalfantasy15,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/noctis_lucis_caelum/casual_outfit_con_chaqueta.svg,verificado_lista
ff15-noctis_lucis_caelum-casual_outfit_sin_chaqueta,ff15-noctis_lucis_caelum,Noctis Lucis Caelum,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Casual Outfit (sin chaqueta),juego / DLC / colaboraciones,True,https://na.finalfantasy.com/titles/finalfantasy15,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/noctis_lucis_caelum/casual_outfit_sin_chaqueta.svg,verificado_lista
ff15-noctis_lucis_caelum-choco_mog_tee,ff15-noctis_lucis_caelum,Noctis Lucis Caelum,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Choco-Mog Tee,juego / DLC / colaboraciones,True,https://na.finalfantasy.com/titles/finalfantasy15,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/noctis_lucis_caelum/choco_mog_tee.svg,verificado_lista
ff15-noctis_lucis_caelum-cup_noodles_helmet,ff15-noctis_lucis_caelum,Noctis Lucis Caelum,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Cup Noodles Helmet,juego / DLC / colaboraciones,True,https://na.finalfantasy.com/titles/finalfantasy15,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/noctis_lucis_caelum/cup_noodles_helmet.svg,verificado_lista
ff15-noctis_lucis_caelum-episode_gladiolus_t_shirt,ff15-noctis_lucis_caelum,Noctis Lucis Caelum,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Episode Gladiolus T-Shirt,juego / DLC / colaboraciones,True,https://na.finalfantasy.com/titles/finalfantasy15,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/noctis_lucis_caelum/episode_gladiolus_t_shirt.svg,verificado_lista
ff15-noctis_lucis_caelum-episode_ignis_t_shirt,ff15-noctis_lucis_caelum,Noctis Lucis Caelum,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Episode Ignis T-Shirt,juego / DLC / colaboraciones,True,https://na.finalfantasy.com/titles/finalfantasy15,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/noctis_lucis_caelum/episode_ignis_t_shirt.svg,verificado_lista
ff15-noctis_lucis_caelum-episode_prompto_t_shirt,ff15-noctis_lucis_caelum,Noctis Lucis Caelum,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Episode Prompto T-Shirt,juego / DLC / colaboraciones,True,https://na.finalfantasy.com/titles/finalfantasy15,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/noctis_lucis_caelum/episode_prompto_t_shirt.svg,verificado_lista
ff15-noctis_lucis_caelum-festive_ensemble,ff15-noctis_lucis_caelum,Noctis Lucis Caelum,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Festive Ensemble,juego / DLC / colaboraciones,True,https://na.finalfantasy.com/titles/finalfantasy15,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/noctis_lucis_caelum/festive_ensemble.svg,verificado_lista
ff15-noctis_lucis_caelum-glamour_prism_miqote_outfit,ff15-noctis_lucis_caelum,Noctis Lucis Caelum,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Glamour Prism / Miqote Outfit,juego / DLC / colaboraciones,True,https://na.finalfantasy.com/titles/finalfantasy15,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/noctis_lucis_caelum/glamour_prism_miqote_outfit.svg,verificado_lista
ff15-noctis_lucis_caelum-hev_suit,ff15-noctis_lucis_caelum,Noctis Lucis Caelum,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,HEV Suit,juego / DLC / colaboraciones,True,https://na.finalfantasy.com/titles/finalfantasy15,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/noctis_lucis_caelum/hev_suit.svg,verificado_lista
ff15-noctis_lucis_caelum-king_s_knight_t_shirt,ff15-noctis_lucis_caelum,Noctis Lucis Caelum,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,King's Knight T-Shirt,juego / DLC / colaboraciones,True,https://na.finalfantasy.com/titles/finalfantasy15,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/noctis_lucis_caelum/king_s_knight_t_shirt.svg,verificado_lista
ff15-noctis_lucis_caelum-kingly_raiment_con_chaqueta,ff15-noctis_lucis_caelum,Noctis Lucis Caelum,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Kingly Raiment (con chaqueta),juego / DLC / colaboraciones,True,https://na.finalfantasy.com/titles/finalfantasy15,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/noctis_lucis_caelum/kingly_raiment_con_chaqueta.svg,verificado_lista
ff15-noctis_lucis_caelum-kingly_raiment_sin_chaqueta,ff15-noctis_lucis_caelum,Noctis Lucis Caelum,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Kingly Raiment (sin chaqueta),juego / DLC / colaboraciones,True,https://na.finalfantasy.com/titles/finalfantasy15,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/noctis_lucis_caelum/kingly_raiment_sin_chaqueta.svg,verificado_lista
ff15-noctis_lucis_caelum-llama_outfit,ff15-noctis_lucis_caelum,Noctis Lucis Caelum,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Llama Outfit,juego / DLC / colaboraciones,True,https://na.finalfantasy.com/titles/finalfantasy15,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/noctis_lucis_caelum/llama_outfit.svg,verificado_lista
ff15-noctis_lucis_caelum-magitek_exosuit,ff15-noctis_lucis_caelum,Noctis Lucis Caelum,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Magitek Exosuit,juego / DLC / colaboraciones,True,https://na.finalfantasy.com/titles/finalfantasy15,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/noctis_lucis_caelum/magitek_exosuit.svg,verificado_lista
ff15-noctis_lucis_caelum-medjay_assassin_outfit,ff15-noctis_lucis_caelum,Noctis Lucis Caelum,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Medjay Assassin Outfit,juego / DLC / colaboraciones,True,https://na.finalfantasy.com/titles/finalfantasy15,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/noctis_lucis_caelum/medjay_assassin_outfit.svg,verificado_lista
ff15-noctis_lucis_caelum-prince_s_fatigues_con_chaqueta,ff15-noctis_lucis_caelum,Noctis Lucis Caelum,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Prince's Fatigues (con chaqueta),juego / DLC / colaboraciones,True,https://na.finalfantasy.com/titles/finalfantasy15,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/noctis_lucis_caelum/prince_s_fatigues_con_chaqueta.svg,verificado_lista
ff15-noctis_lucis_caelum-prince_s_fatigues_sin_chaqueta,ff15-noctis_lucis_caelum,Noctis Lucis Caelum,hombre,clasificacion_canonica_pendiente_de_cita_individual,Final Fantasy XV,ff15,Prince's Fatigues (sin chaqueta),juego / DLC / colaboraciones,True,https://na.finalfantasy.com/titles/finalfantasy15,https://gamefaqs.gamespot.com/ps4/932981-final-fantasy-xv/faqs/74206/attire,https://es.wikipedia.org/wiki/Anexo:Personajes_de_Final_Fantasy,,no determinada,False,marcador_local,hombre/noctis_lucis_caelum/prince_s_fatigues_sin_chaqueta.svg,verificado_lista
